"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle","attack_angle","attack_direction","swing_path_tilt","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
"SI","2024-07-09","87.1","-2.18","3.75","Jacob, Alek",686531,689690,,"called_strike",,,,,5,"Andre Lipcius flies out to center fielder José Azocar.","R","R","R","OKC","ELP","S",,,1,0,2024,"-1.48","0.29","-0.09","2.27",,702789,682183,0,9,"Bot",,,,,,,8.191839324006242,-126.53161789045042,2.1205320980563007,-17.599751489576317,26.147658962067773,-29.79964919059193,"3.22","1.63",,,,"88.3",2281,"7.1",751853,608700,688363,670148,676946,669200,672359,640492,666703,"53.35",,,,,,,,78,2,"Sinker",3,7,3,7,7,3,3,7,"Standard","Standard",247,"0","-0.082",,,,"0.082",,-4,-4,"0.081","0.081",26,26,26,26,1,4,,,,,"2.73","1.48","1.48",,,,,,
"SI","2024-07-09","86.2","-2.16","3.76","Jacob, Alek",686531,689690,,"ball",,,,,11,"Andre Lipcius flies out to center fielder José Azocar.","R","R","R","OKC","ELP","B",,,0,0,2024,"-1.49","0.24","-0.91","2.52",,702789,682183,0,9,"Bot",,,,,,,6.0816684586734935,-125.34594547278083,2.8832189304768567,-16.920819566017578,26.07680598313305,-30.510465413446656,"3.22","1.63",,,,"87",2201,"6.9",751853,608700,688363,670148,676946,669200,672359,640492,666703,"53.58",,,,,,,,78,1,"Sinker",3,7,3,7,7,3,3,7,"Standard","Standard",246,"0","0.061",,,,"-0.061",,-4,-4,"0.081","0.081",26,26,26,26,1,4,,,,,"2.84","1.49","1.49",,,,,,
"ST","2024-07-09","74.4","-3.65","3.66","Jacob, Alek",682183,689690,"single","hit_into_play",,,,,12,"Drew Avans singles on a line drive to right fielder Eguy Rosario. Austin Gauthier to 2nd.","R","L","R","OKC","ELP","X",9,"line_drive",0,0,2024,"0.9","0.32","1.12","2.37",,,702789,0,9,"Bot",174.02,128.16,,,,,8.251808725330852,-107.94891276227425,4.092535826674718,5.6422807331098594,18.327506033256817,-30.657801848197774,"3.11","1.57",213,"96.8",14,"74.8",2223,"6.7",751853,608700,688363,670148,676946,669200,672359,640492,666703,"53.78",0.894,0.855,"0.9",1,1,0,4,77,1,"Sweeper",3,7,3,7,7,3,3,7,"Standard","Standard",95,"0.045","0.466",,,1.082,"-0.466","96.8",-4,-4,"0.036","0.036",26,28,26,28,1,4,,,,,"3.82","-0.9","0.9",,,,,,
"SI","2024-07-09","84.8","-2.37","3.76","Jacob, Alek",702789,689690,"single","hit_into_play",,,,,2,"Austin Gauthier singles on a ground ball to center fielder José Azocar.","R","R","R","OKC","ELP","X",8,"ground_ball",0,0,2024,"-1.31","0.36","-0.05","2.69",,,,0,9,"Bot",120.91,114.18,,,,,8.145225344473724,-123.20097332381111,3.1548943644895777,-14.896176757863886,23.07759399515906,-29.326189034477345,"3.14","1.59",46,"89.8",0,"86",2134,"7",751853,608700,688363,670148,676946,669200,672359,640492,666703,"53.45",0.32,0.309,"0.9",1,1,0,2,76,1,"Sinker",3,7,3,7,7,3,3,7,"Standard","Standard",248,"0.02","0.49",,,0.387,"-0.49","89.8",-4,-4,"0.016","0.016",26,25,26,25,1,3,,,,,"2.8","1.31","1.31",,,,,,
"ST","2024-07-09","73.7","-2.21","3.76","Jacob, Alek",676701,689690,"strikeout","swinging_strike",,,,,12,"Alan Trejo strikes out swinging.","R","R","R","OKC","ELP","S",2,,0,2,2024,"1.26","0.15","1.46","2.5",,,676439,2,8,"Bot",,,,,,,5.332847844473376,-107.12496237105381,4.619517423673791,8.721235971091327,19.61308815987397,-32.120882531432954,"3.3","1.67",,,,"74.5",2202,"7",751853,608700,688363,670148,676946,669200,672359,640492,666703,"53.45",,0,"0",1,0,0,,71,3,"Sweeper",3,7,3,7,7,3,3,7,"Standard","Standard",87,"-0.01","-0.157",,,,"0.157",,-4,-4,"0.023","0.023",26,28,26,28,1,3,,,,,"4.08","-1.26","-1.26",,,,,,
"CH","2024-07-09","71.9","-2.31","3.67","Jacob, Alek",676701,689690,,"swinging_strike",,,,,13,"Alan Trejo strikes out swinging.","R","R","R","OKC","ELP","S",,,0,1,2024,"-1.08","0.16","-1.41","2.17",,,676439,2,8,"Bot",,,,,,,3.660756445251603,-104.56698101293186,4.31268660535755,-8.577972804447873,17.773107128538754,-32.00001497340708,"3.3","1.67",,,,"72.8",1807,"7",751853,608700,688363,670148,676946,669200,672359,640492,666703,"53.48",,,,,,,,71,2,"Changeup",3,7,3,7,7,3,3,7,"Standard","Standard",279,"0","-0.067",,,,"0.067",,-4,-4,"0.023","0.023",26,28,26,28,1,3,,,,,"4.26","1.08","1.08",,,,,,
"SI","2024-07-09","85","-2.16","3.73","Jacob, Alek",676701,689690,,"called_strike",,,,,2,"Alan Trejo strikes out swinging.","R","R","R","OKC","ELP","S",,,0,0,2024,"-1.37","0.26","-0.17","3.21",,,676439,2,8,"Bot",,,,,,,7.5151482715942635,-123.43284494894452,4.6924947804709705,-15.532311995894627,24.416544102567272,-30.745193363316265,"3.3","1.67",,,,"86.1",2114,"7.1",751853,608700,688363,670148,676946,669200,672359,640492,666703,"53.43",,,,,,,,71,1,"Sinker",3,7,3,7,7,3,3,7,"Standard","Standard",253,"0","-0.06",,,,"0.06",,-4,-4,"0.023","0.023",26,28,26,28,1,3,,,,,"2.91","1.37","1.37",,,,,,
"FF","2024-07-06","88.5","-3.51","4.05","Jacob, Alek",675659,689690,"strikeout","swinging_strike",,,,,2,"Greg Jones strikes out swinging.","R","L","R","ELP","ABQ","S",2,,0,2,2024,"-1.11","0.76","0.14","3.24",,,,2,8,"Top",,,,,,,11.38164783717006,-128.41784898005264,2.525864390263977,-14.545751950933349,23.879005933563207,-24.399826082411465,"3.19","1.61",,,,"90.2",2218,"7.2",751996,608700,676946,688363,687867,669200,672359,640492,668751,"53.27",,0,"0",1,0,0,,69,3,"4-Seam Fastball",5,5,5,5,5,5,5,5,"Strategic","Standard",236,"0.025","-0.137",,,,"0.137",,0,0,"0.58","0.42",26,26,26,26,1,4,,,,,"2.14","1.11","-1.11",,,,,,
"CH","2024-07-06","75.9","-3.6","3.79","Jacob, Alek",675659,689690,,"swinging_strike",,,,,13,"Greg Jones strikes out swinging.","R","L","R","ELP","ABQ","S",,,0,1,2024,"-1.57","0.03","-1.17","2.02",,,,2,8,"Top",,,,,,,7.991697952226097,-110.21596165050784,3.426301714559114,-14.184743955129083,19.39496868485742,-32.831344475337275,"3.19","1.61",,,,"76.9",2090,"7.1",751996,608700,676946,688363,687867,669200,672359,640492,668751,"53.43",,,,,,,,69,2,"Changeup",5,5,5,5,5,5,5,5,"Standard","Standard",272,"0","-0.066",,,,"0.066",,0,0,"0.58","0.42",26,26,26,26,1,4,,,,,"3.94","1.57","-1.57",,,,,,
"FF","2024-07-06","86.8","-3.53","4.01","Jacob, Alek",675659,689690,,"called_strike",,,,,2,"Greg Jones strikes out swinging.","R","L","R","ELP","ABQ","S",,,0,0,2024,"-1.24","0.85","-0.1","3.03",,,,2,8,"Top",,,,,,,11.039652112411838,-125.96497100813198,2.1669073279685143,-15.357142403835324,23.17891154658922,-23.69711475771402,"3.19","1.61",,,,"89.2",2292,"7.7",751996,608700,676946,688363,687867,669200,672359,640492,668751,"52.8",,,,,,,,69,1,"4-Seam Fastball",5,5,5,5,5,5,5,5,"Standard","Standard",235,"0","-0.062",,,,"0.062",,0,0,"0.58","0.42",26,26,26,26,1,4,,,,,"2.17","1.24","-1.24",,,,,,
"SI","2024-07-06","86.8","-2.35","3.84","Jacob, Alek",685392,689690,"field_out","hit_into_play",,,,,5,"Trevor Boone lines out sharply to right fielder Cal Mitchell.","R","R","R","ELP","ABQ","X",9,"line_drive",0,0,2024,"-1.52","0.1","0.15","2.34",,,,1,8,"Top",195.6,100.98,,,,,9.234848279338783,-126.12034337662233,2.453019529291809,-18.076353361488806,24.45439871078454,-31.823268629718044,"3.26","1.65",297,"103.1",14,"88.3",2293,"7.2",751996,608700,676946,688363,687867,669200,672359,640492,668751,"53.28",0.76,0.782,"0",1,0,0,4,68,1,"Sinker",5,5,5,5,5,5,5,5,"Standard","Standard",248,"0.034","-0.29",,,1.065,"0.29","103.1",0,0,"0.546","0.454",26,26,26,27,1,3,,,,,"2.92","1.52","1.52",,,,,,
"ST","2024-07-06","73.5","-3.75","3.81","Jacob, Alek",680683,689690,"field_out","hit_into_play",,,,,13,"Jameson Hannah grounds out, second baseman Graham Pauley to first baseman Matthew Batten.","R","L","R","ELP","ABQ","X",4,"ground_ball",1,2,2024,"1.05","-0.09","-1.21","2.31",,,,0,8,"Top",137.35,169.31,,,,,3.366471364586651,-106.90763882243048,4.4837757780829115,7.542686958889834,17.190576992862315,-33.78184734796584,"3.09","1.56",20,"81.5",-5,"74.9",2170,"7.2",751996,608700,676946,688363,687867,669200,672359,640492,668751,"53.33",0.149,0.151,"0",1,0,0,2,67,5,"Sweeper",5,5,5,5,5,5,5,5,"Strategic","Standard",90,"0.046","-0.21",,,0.19,"0.21","88.0",0,0,"0.5","0.5",26,26,26,27,1,3,,,,,"4.29","-1.05","1.05",,,,,,
"ST","2024-07-06","72.3","-3.8","3.83","Jacob, Alek",680683,689690,,"ball",,,,,11,"Jameson Hannah grounds out, second baseman Graham Pauley to first baseman Matthew Batten.","R","L","R","ELP","ABQ","B",,,0,2,2024,"0.88","0.07","-3.79","2.7",,,,0,8,"Top",,,,,,,-1.5034275644634967,-105.21695573434862,5.027387268433379,6.854103014013967,15.733534646887474,-32.563915845229744,"3.09","1.56",,,,"73.3",2092,"6.8",751996,608700,676946,688363,687867,669200,672359,640492,668751,"53.7",,,,,,,,67,4,"Sweeper",5,5,5,5,5,5,5,5,"Standard","Standard",90,"0","0.049",,,,"-0.049",,0,0,"0.5","0.5",26,26,26,27,1,3,,,,,"4.24","-0.88","0.88",,,,,,
"FF","2024-07-06","86.8","-3.44","4.09","Jacob, Alek",680683,689690,,"foul",,,,,12,"Jameson Hannah grounds out, second baseman Graham Pauley to first baseman Matthew Batten.","R","L","R","ELP","ABQ","S",,,0,2,2024,"-0.7","0.87","0.46","3.75",,,,0,8,"Top",,,,,,,11.090098652378718,-125.93076502380185,3.679322430236654,-9.42809464539025,21.975702656912347,-23.673105099017135,"3.09","1.56",92,"55.3",13,"89.9",2234,"8",751996,608700,676946,688363,687867,669200,672359,640492,668751,"52.48",,,,,,,,67,3,"4-Seam Fastball",5,5,5,5,5,5,5,5,"Standard","Standard",239,"0","0",,,,"0","88.0",0,0,"0.5","0.5",26,26,26,27,1,3,,,,,"2.13","0.7","-0.7",,,,,,
"CH","2024-07-06","70.5","-3.37","3.71","Jacob, Alek",680683,689690,,"swinging_strike",,,,,7,"Jameson Hannah grounds out, second baseman Graham Pauley to first baseman Matthew Batten.","R","L","R","ELP","ABQ","S",,,0,1,2024,"-1.21","-0.05","-0.43","1.74",,,,0,8,"Top",,,,,,,7.810469981819335,-102.39700702897312,3.8861839401719678,-9.755662064902483,15.117261484392248,-33.37789661121296,"3.09","1.56",,,,"71.4",1922,"6.9",751996,608700,676946,688363,687867,669200,672359,640492,668751,"53.64",,,,,,,,67,2,"Changeup",5,5,5,5,5,5,5,5,"Standard","Standard",283,"0","-0.074",,,,"0.074",,0,0,"0.5","0.5",26,26,26,27,1,3,,,,,"4.62","1.21","-1.21",,,,,,
"FF","2024-07-06","86.8","-3.54","4.01","Jacob, Alek",680683,689690,,"called_strike",,,,,5,"Jameson Hannah grounds out, second baseman Graham Pauley to first baseman Matthew Batten.","R","L","R","ELP","ABQ","S",,,0,0,2024,"-0.92","0.62","0.17","2.51",,,,0,8,"Top",,,,,,,10.921623277709877,-126.00241026643975,1.3208308903635015,-11.780665863970137,22.2428599577437,-25.910876997032105,"3.09","1.56",,,,"88.7",2237,"7.3",751996,608700,676946,688363,687867,669200,672359,640492,668751,"53.2",,,,,,,,67,1,"4-Seam Fastball",5,5,5,5,5,5,5,5,"Standard","Standard",236,"0","-0.07",,,,"0.07",,0,0,"0.5","0.5",26,26,26,27,1,3,,,,,"2.38","0.92","-0.92",,,,,,
"CH","2024-07-06","74","-2.45","3.76","Jacob, Alek",679734,689690,"field_out","hit_into_play",,,,,13,"Julio Carreras grounds out, third baseman Clay Dungan to first baseman Matthew Batten.","R","R","R","ELP","ABQ","X",5,"ground_ball",1,0,2024,"-1.32","0.14","-0.97","2.1",656248,660707,,2,7,"Top",107.11,163.1,,,,,5.406303944115312,-107.58066116732614,3.652370672975062,-11.202483940265259,17.35872704534241,-31.934284911600454,"3.29","1.66",20,"64.5",-5,"75.1",2071,"7",751996,608700,676946,688363,687867,669200,672359,640492,668751,"53.53",0.094,0.096,"0",1,0,0,2,61,2,"Changeup",3,5,5,3,5,3,5,3,"Standard","Standard",277,"0.038","-0.329",,,0.116,"0.329","88.0",-2,2,"0.171","0.829",26,24,26,24,1,3,,,,,"4.01","1.32","1.32",,,,,,
"SI","2024-07-06","87.3","-2.47","3.9","Jacob, Alek",679734,689690,,"ball",,,,,11,"Julio Carreras grounds out, third baseman Clay Dungan to first baseman Matthew Batten.","R","R","R","ELP","ABQ","B",,,0,0,2024,"-1.32","0.2","-1.09","3.69",656248,660707,,2,7,"Top",,,,,,,6.151898048443716,-126.8621289704069,5.336510512253301,-15.54165149019077,24.31789810611612,-31.24823883246459,"3.29","1.66",,,,"89",2197,"7.3",751996,608700,676946,688363,687867,669200,672359,640492,668751,"53.22",,,,,,,,61,1,"Sinker",3,5,5,3,5,3,5,3,"Standard","Standard",248,"0","0.042",,,,"-0.042",,-2,2,"0.171","0.829",26,24,26,24,1,3,,,,,"2.78","1.32","1.32",,,,,,
"ST","2024-07-06","75.5","-2.4","3.76","Jacob, Alek",663731,689690,"strikeout","swinging_strike",,,,,12,"Connor Kaiser strikes out swinging.","R","R","R","ELP","ABQ","S",2,,1,2,2024,"0.98","0.15","1.64","2.61",656248,660707,,1,7,"Top",,,,,,,6.772795575505704,-109.76078318520352,4.543814350346051,6.848976433338299,18.424272115237237,-31.957303466237292,"3.35","1.69",,,,"77",2248,"7.3",751996,608700,676946,688363,687867,669200,672359,640492,668751,"53.21",,0,"0",1,0,0,,60,6,"Sweeper",3,5,5,3,5,3,5,3,"Strategic","Standard",86,"0.052","-0.274",,,,"0.274",,-2,2,"0.119","0.881",26,27,26,28,1,3,,,,,"3.84","-0.98","-0.98",,,,,,
"CH","2024-07-06","74.1","-2.41","3.79","Jacob, Alek",663731,689690,,"foul",,,,,6,"Connor Kaiser strikes out swinging.","R","R","R","ELP","ABQ","S",,,1,2,2024,"-1.26","0.33","0.28","2.23",656248,660707,,1,7,"Top",,,,,,,7.812085940178524,-107.60142356614506,3.5477767333072494,-11.14328299681643,17.92177744397839,-30.420385736957723,"3.35","1.69",166,"60.8",29,"75.3",2108,"7.2",751996,608700,676946,688363,687867,669200,672359,640492,668751,"53.31",,,,,,,,60,5,"Changeup",3,5,5,3,5,3,5,3,"Strategic","Standard",274,"0","0",,,,"0","88.0",-2,2,"0.119","0.881",26,27,26,28,1,3,,,,,"3.82","1.26","1.26",,,,,,
"SI","2024-07-06","86.2","-2.33","3.85","Jacob, Alek",663731,689690,,"ball",,,,,11,"Connor Kaiser strikes out swinging.","R","R","R","ELP","ABQ","B",,,0,2,2024,"-1.25","0.16","-1.07","3.82",656248,660707,,1,7,"Top",,,,,,,5.618220972412144,-125.2970416350622,5.908669906151868,-14.327394022438062,23.520774240704903,-31.855392461347847,"3.35","1.69",,,,"87.5",2276,"7",751996,608700,676946,688363,687867,669200,672359,640492,668751,"53.46",,,,,,,,60,4,"Sinker",3,5,5,3,5,3,5,3,"Strategic","Standard",250,"0","0.054",,,,"-0.054",,-2,2,"0.119","0.881",26,27,26,28,1,3,,,,,"2.9","1.25","1.25",,,,,,
"FF","2024-07-06","86.5","-2.34","3.82","Jacob, Alek",663731,689690,,"foul",,,,,1,"Connor Kaiser strikes out swinging.","R","R","R","ELP","ABQ","S",,,0,2,2024,"-1.14","0.48","-0.51","3.4",656248,660707,,1,7,"Top",,,,,,,6.797461332675141,-125.82292659200378,4.223697349999517,-13.418228661315252,21.712603483513192,-27.932513767852118,"3.35","1.69",48,"65.5",83,"88.4",2101,"7.1",751996,608700,676946,688363,687867,669200,672359,640492,668751,"53.35",,,,,,,,60,3,"4-Seam Fastball",3,5,5,3,5,3,5,3,"Strategic","Standard",245,"0","0",,,,"0","88.0",-2,2,"0.119","0.881",26,27,26,28,1,3,,,,,"2.53","1.14","1.14",,,,,,
"SI","2024-07-06","87.6","-2.35","3.85","Jacob, Alek",663731,689690,,"called_strike",,,,,8,"Connor Kaiser strikes out swinging.","R","R","R","ELP","ABQ","S",,,0,1,2024,"-1.36","0.16","-0.22","2.18",656248,660707,,1,7,"Top",,,,,,,8.104881093855703,-127.44079410174123,1.7391158562714033,-16.443780316262334,22.505711501109598,-30.941852281953658,"3.35","1.69",,,,"89.6",2294,"7.2",751996,608700,676946,688363,687867,669200,672359,640492,668751,"53.29",,,,,,,,60,2,"Sinker",3,5,5,3,5,3,5,3,"Strategic","Standard",248,"0","-0.106",,,,"0.106",,-2,2,"0.119","0.881",26,27,26,28,1,3,,,,,"2.78","1.36","1.36",,,,,,
"SI","2024-07-06","86.9","-2.34","3.77","Jacob, Alek",663731,689690,,"called_strike",,,,,2,"Connor Kaiser strikes out swinging.","R","R","R","ELP","ABQ","S",,,0,0,2024,"-1.39","0.22","0.01","2.97",656248,660707,,1,7,"Top",,,,,,,8.601354872585228,-126.24496766898933,3.839949618854961,-16.563415323043127,22.62369679122949,-30.76186910817898,"3.35","1.69",,,,"88.5",2294,"7.1",751996,608700,676946,688363,687867,669200,672359,640492,668751,"53.42",,,,,,,,60,1,"Sinker",3,5,5,3,5,3,5,3,"Strategic","Standard",251,"0","-0.099",,,,"0.099",,-2,2,"0.119","0.881",26,27,26,28,1,3,,,,,"2.78","1.39","1.39",,,,,,
"ST","2024-07-06","74.3","-3.54","3.82","Jacob, Alek",691011,689690,"field_out","hit_into_play",,,,,1,"Drew Romo grounds out to first baseman Matthew Batten. Sean Bouchard to 3rd. Elehuris Montero to 2nd.","R","L","R","ELP","ABQ","X",3,"ground_ball",1,2,2024,"1.19","0.37","-0.33","3.13",,656248,660707,0,7,"Top",140.98,189.28,,,,,4.56325577235406,-108.05905569574968,5.245567748903355,8.684161109134005,17.200848791883402,-30.3434921502991,"3.23","1.63",6,"74.1",-29,"75.8",2310,"7.2",751996,608700,676946,688363,687867,669200,672359,640492,668751,"53.29",0.043,0.042,"0",1,0,0,2,59,5,"Sweeper",3,5,5,3,5,3,5,3,"Standard","Standard",93,"-0.004","-0.243",,,0.05,"0.243","88.0",-2,2,"0.123","0.877",26,22,26,23,1,3,,,,,"3.74","-1.19","1.19",,,,,,
"FF","2024-07-06","88.5","-3.56","4.05","Jacob, Alek",691011,689690,,"foul",,,,,3,"Drew Romo grounds out to first baseman Matthew Batten. Sean Bouchard to 3rd. Elehuris Montero to 2nd.","R","L","R","ELP","ABQ","S",,,1,2,2024,"-1.07","0.81","0.31","2.78",,656248,660707,0,7,"Top",,,,,,,11.901832736653173,-128.42229368310797,1.3202446556498444,-14.207363723451076,24.86888587244826,-23.613354913754595,"3.23","1.63",135,"93.4",8,"90.4",2280,"7.4",751996,608700,676946,688363,687867,669200,672359,640492,668751,"53.07",,,,,,,,59,4,"4-Seam Fastball",3,5,5,3,5,3,5,3,"Standard","Standard",237,"0","0",,,,"0","93.4",-2,2,"0.123","0.877",26,22,26,23,1,3,,,,,"2.1","1.07","-1.07",,,,,,
"CH","2024-07-06","73.3","-3.36","3.82","Jacob, Alek",691011,689690,,"swinging_strike",,,,,4,"Drew Romo grounds out to first baseman Matthew Batten. Sean Bouchard to 3rd. Elehuris Montero to 2nd.","R","L","R","ELP","ABQ","S",,,1,1,2024,"-1.18","0.32","-0.77","2.62",,656248,660707,0,7,"Top",,,,,,,7.4343352867179595,-106.37571977962315,4.48468274025765,-10.223933757913448,17.245829714281815,-30.713779843869546,"3.23","1.63",,,,"75",2018,"7.5",751996,608700,676946,688363,687867,669200,672359,640492,668751,"52.96",,,,,,,,59,3,"Changeup",3,5,5,3,5,3,5,3,"Standard","Standard",276,"0","-0.07",,,,"0.07",,-2,2,"0.123","0.877",26,22,26,23,1,3,,,,,"3.93","1.18","-1.18",,,,,,
"CH","2024-07-06","75.2","-3.6","3.66","Jacob, Alek",691011,689690,,"ball",,,,,14,"Drew Romo grounds out to first baseman Matthew Batten. Sean Bouchard to 3rd. Elehuris Montero to 2nd.","R","L","R","ELP","ABQ","B",,,0,1,2024,"-1.27","0.13","0.47","1.39",,656248,660707,0,7,"Top",,,,,,,10.722932215834625,-109.04458448899068,2.2548183985161607,-11.922695893693183,17.893970698411692,-31.76031994413703,"3.23","1.63",,,,"75.6",2042,"6.6",751996,608700,676946,688363,687867,669200,672359,640492,668751,"53.88",,,,,,,,59,2,"Changeup",3,5,5,3,5,3,5,3,"Standard","Standard",286,"0","0.052",,,,"-0.052",,-2,2,"0.123","0.877",26,22,26,23,1,3,,,,,"3.91","1.27","-1.27",,,,,,
"FF","2024-07-06","87.5","-3.57","3.96","Jacob, Alek",691011,689690,,"foul",,,,,2,"Drew Romo grounds out to first baseman Matthew Batten. Sean Bouchard to 3rd. Elehuris Montero to 2nd.","R","L","R","ELP","ABQ","S",,,0,0,2024,"-0.98","0.73","-0.18","2.88",,656248,660707,0,7,"Top",,,,,,,10.323738820827604,-127.05800726853273,2.022501553844902,-12.569550936422827,22.486564415861743,-24.80338597421836,"3.23","1.63",197,"77.7",63,"89.1",2195,"7.1",751996,608700,676946,688363,687867,669200,672359,640492,668751,"53.43",,,,,,,,59,1,"4-Seam Fastball",3,5,5,3,5,3,5,3,"Standard","Standard",245,"0","-0.074",,,,"0.074","88.0",-2,2,"0.123","0.877",26,22,26,23,1,3,,,,,"2.23","0.98","-0.98",,,,,,
"CH","2024-07-06","74","-2.36","3.71","Jacob, Alek",660707,689690,"field_error","hit_into_play",,,,,14,"Elehuris Montero reaches on a fielding error by shortstop Mason McCoy.","R","R","R","ELP","ABQ","X",6,"ground_ball",0,1,2024,"-1.27","-0.02","0.57","1.14",,656248,,0,7,"Top",116.17,172.94,,,,,8.321600283475586,-107.55101331017673,2.0513331734598834,-11.224374983242654,16.662369425507997,-32.86543836915279,"3.34","1.69",11,"73.6",-5,"75.4",2095,"7.1",751996,608700,676946,688363,687867,669200,672359,640492,668751,"53.39",0.083,0.068,"0.9",1,0,0,2,58,2,"Changeup",3,5,5,3,5,3,5,3,"Standard","Standard",280,"-0.011","0.569",,,0.096,"-0.569","88.0",-2,2,"0.134","0.866",26,25,26,26,1,3,,,,,"4.15","1.27","1.27",,,,,,
"FF","2024-07-06","89.3","-2.3","3.98","Jacob, Alek",660707,689690,,"called_strike",,,,,5,"Elehuris Montero reaches on a fielding error by shortstop Mason McCoy.","R","R","R","ELP","ABQ","S",,,0,0,2024,"-1.01","0.63","0.03","2.47",,656248,,0,7,"Top",,,,,,,8.049179025342248,-129.89921732001253,0.9610392694361072,-13.044370126713948,24.195203036156823,-25.38322671481928,"3.34","1.69",,,,"91.8",2273,"7.5",751996,608700,676946,688363,687867,669200,672359,640492,668751,"52.97",,,,,,,,58,1,"4-Seam Fastball",3,5,5,3,5,3,5,3,"Standard","Standard",243,"0","-0.072",,,,"0.072",,-2,2,"0.134","0.866",26,25,26,26,1,3,,,,,"2.21","1.01","1.01",,,,,,
"CH","2024-07-06","73.5","-2.35","3.71","Jacob, Alek",656248,689690,"double","hit_into_play",,,,,9,"Sean Bouchard doubles (7) on a line drive to left fielder Tirso Ornelas.","R","R","R","ELP","ABQ","X",7,"line_drive",2,2,2024,"-1.38","0.03","0.45","2.01",,,,0,7,"Top",81.61,144.42,,,,,8.237263339930992,-106.75070817753647,3.8818307965076437,-11.932073168823909,16.738220293004485,-32.77554591977919,"3.34","1.69",177,"81.1",13,"75.2",1954,"7.4",751996,608700,676946,688363,687867,669200,672359,640492,668751,"53.06",0.663,0.603,"1.25",1,1,1,4,57,5,"Changeup",3,5,5,3,5,3,5,3,"Standard","Standard",279,"-0.042","0.763",,,0.724,"-0.763","88.0",-2,2,"0.176","0.824",26,28,26,28,1,3,,,,,"4.17","1.38","1.38",,,,,,
"FF","2024-07-06","89.2","-2.37","4.04","Jacob, Alek",656248,689690,,"called_strike",,,,,3,"Sean Bouchard doubles (7) on a line drive to left fielder Tirso Ornelas.","R","R","R","ELP","ABQ","S",,,2,1,2024,"-0.92","0.64","0.48","2.95",,,,0,7,"Top",,,,,,,9.18503674985503,-129.6784944089359,2.041941725204503,-12.162469156916478,24.80426446088825,-25.509660125487773,"3.34","1.69",,,,"91.7",2244,"7.7",751996,608700,676946,688363,687867,669200,672359,640492,668751,"52.83",,,,,,,,57,4,"4-Seam Fastball",3,5,5,3,5,3,5,3,"Standard","Standard",243,"0","-0.094",,,,"0.094",,-2,2,"0.176","0.824",26,28,26,28,1,3,,,,,"2.21","0.92","0.92",,,,,,
"FF","2024-07-06","88.1","-2.18","4.07","Jacob, Alek",656248,689690,,"called_strike",,,,,3,"Sean Bouchard doubles (7) on a line drive to left fielder Tirso Ornelas.","R","R","R","ELP","ABQ","S",,,2,0,2024,"-0.99","0.49","0.62","2.9",,,,0,7,"Top",,,,,,,9.043486330794654,-128.0351574952287,2.279566517897247,-12.674592553523295,24.62125324522578,-27.469507444214063,"3.34","1.69",,,,"90.2",2299,"7.5",751996,608700,676946,688363,687867,669200,672359,640492,668751,"53.01",,,,,,,,57,3,"4-Seam Fastball",3,5,5,3,5,3,5,3,"Standard","Standard",238,"0","-0.128",,,,"0.128",,-2,2,"0.176","0.824",26,28,26,28,1,3,,,,,"2.44","0.99","0.99",,,,,,
